customer_id,first_name,last_name,email,segment,region,city,state,created_at,loyalty_tier
C001330,Finley,Carter,finley.carter1330@mail.example,Reseller,Foothills,Hickory,NC,2025-06-04T00:00:00,Gold
C001331,Dakota,Sanders,dakota.sanders1331@mail.example,Retail,Piedmont,Hickory,NC,2025-12-05T00:00:00,Silver
C001332,Avery,Bell,avery.bell1332@mail.example,Retail,Foothills,Hickory,NC,2025-09-10T00:00:00,Platinum
C001333,Avery,Carter,avery.carter1333@mail.example,School Program,Foothills,Greenville,SC,2024-09-18T00:00:00,Silver
C001334,Reese,Brooks,reese.brooks1334@mail.example,Retail,Coastal,Charleston,SC,2024-04-26T00:00:00,Silver
C001335,Avery,Murphy,avery.murphy1335@mail.example,School Program,Piedmont,Columbia,SC,2024-06-25T00:00:00,Silver
C001336,Taylor,Powell,taylor.powell1336@mail.example,Retail,Appalachian,Johnson City,TN,2025-01-01T00:00:00,Silver
C001337,Reese,Carter,reese.carter1337@mail.example,Retail,Appalachian,Johnson City,TN,2024-02-25T00:00:00,Bronze
C001338,Jamie,Richardson,jamie.richardson1338@mail.example,Retail,Foothills,Hickory,NC,2025-09-19T00:00:00,Bronze
C001339,Riley,Wood,riley.wood1339@mail.example,Loyalty,Blue Ridge,Asheville,NC,2024-05-24T00:00:00,Bronze
C001340,Reese,Turner,reese.turner1340@mail.example,Guide Service,Piedmont,Columbia,SC,2024-09-04T00:00:00,Silver
C001341,Logan,Wood,logan.wood1341@mail.example,Loyalty,Appalachian,Johnson City,TN,2025-06-09T00:00:00,Silver
C001342,Taylor,Powell,taylor.powell1342@mail.example,Retail,Smoky Mountains,Knoxville,TN,2025-06-04T00:00:00,Bronze
C001343,Skyler,Richardson,skyler.richardson1343@mail.example,Loyalty,Coastal,Charleston,SC,2024-11-04T00:00:00,Silver
C001344,Sawyer,Powell,sawyer.powell1344@mail.example,Retail,Blue Ridge,Asheville,NC,2024-10-24T00:00:00,Gold
C001345,Riley,Morgan,riley.morgan1345@mail.example,Reseller,Appalachian,Asheville,NC,2024-07-15T00:00:00,Bronze
C001346,Dakota,Griffin,dakota.griffin1346@mail.example,Loyalty,Appalachian,Boone,NC,2024-06-08T00:00:00,Silver
C001347,Logan,Carter,logan.carter1347@mail.example,School Program,Piedmont,Columbia,SC,2025-10-12T00:00:00,B2B Account
C001348,Jamie,Collins,jamie.collins1348@mail.example,Reseller,Blue Ridge,Roanoke,VA,2024-01-04T00:00:00,Gold
C001349,Taylor,Wood,taylor.wood1349@mail.example,Loyalty,Appalachian,Johnson City,TN,2025-07-08T00:00:00,Silver
C001350,Sawyer,Turner,sawyer.turner1350@mail.example,Reseller,Appalachian,Roanoke,VA,2025-06-03T00:00:00,Silver
C001351,Parker,Cooper,parker.cooper1351@mail.example,School Program,Coastal,Charleston,SC,2024-11-26T00:00:00,Bronze
C001352,Taylor,Richardson,taylor.richardson1352@mail.example,Loyalty,Appalachian,Boone,NC,2024-08-04T00:00:00,Bronze
C001353,Drew,Carter,drew.carter1353@mail.example,Guide Service,Piedmont,Columbia,SC,2025-10-22T00:00:00,B2B Account
C001354,Reese,Richardson,reese.richardson1354@mail.example,Loyalty,Piedmont,Columbia,SC,2024-08-08T00:00:00,Bronze
C001355,Emerson,Bell,emerson.bell1355@mail.example,Reseller,Piedmont,Columbia,SC,2024-07-17T00:00:00,Bronze
C001356,Dakota,Bell,dakota.bell1356@mail.example,Retail,Piedmont,Charlotte,NC,2025-02-11T00:00:00,Gold
C001357,Emerson,Turner,emerson.turner1357@mail.example,School Program,Appalachian,Roanoke,VA,2025-02-21T00:00:00,Bronze
C001358,Avery,Murphy,avery.murphy1358@mail.example,Loyalty,Appalachian,Boone,NC,2024-04-12T00:00:00,Gold
C001359,Emerson,Price,emerson.price1359@mail.example,Corporate,Piedmont,Hickory,NC,2025-04-27T00:00:00,Bronze
C001360,Taylor,Bell,taylor.bell1360@mail.example,Loyalty,Smoky Mountains,Knoxville,TN,2025-08-04T00:00:00,Gold
C001361,Casey,Bennett,casey.bennett1361@mail.example,Guide Service,Appalachian,Johnson City,TN,2024-07-16T00:00:00,Bronze
C001362,Quinn,Powell,quinn.powell1362@mail.example,Reseller,Foothills,Knoxville,TN,2024-03-15T00:00:00,Silver
C001363,Reese,Sanders,reese.sanders1363@mail.example,Reseller,Foothills,Knoxville,TN,2024-07-27T00:00:00,Bronze
C001364,Taylor,Bennett,taylor.bennett1364@mail.example,Loyalty,Appalachian,Roanoke,VA,2025-04-07T00:00:00,Platinum
C001365,Cameron,Griffin,cameron.griffin1365@mail.example,Guide Service,Blue Ridge,Asheville,NC,2024-02-02T00:00:00,Silver
C001366,Jordan,Hayes,jordan.hayes1366@mail.example,Guide Service,Foothills,Hickory,NC,2024-03-16T00:00:00,Silver
C001367,Riley,Griffin,riley.griffin1367@mail.example,Loyalty,Piedmont,Charlotte,NC,2024-02-12T00:00:00,Bronze
C001368,Jamie,Reed,jamie.reed1368@mail.example,Retail,Piedmont,Charlotte,NC,2025-11-04T00:00:00,Gold
C001369,Riley,Griffin,riley.griffin1369@mail.example,Reseller,Coastal,Charleston,SC,2025-07-18T00:00:00,Gold
C001370,Finley,Wood,finley.wood1370@mail.example,Retail,Blue Ridge,Roanoke,VA,2025-03-16T00:00:00,Silver
C001371,Morgan,Griffin,morgan.griffin1371@mail.example,Guide Service,Smoky Mountains,Knoxville,TN,2024-08-30T00:00:00,Bronze
C001372,Taylor,Bailey,taylor.bailey1372@mail.example,Loyalty,Appalachian,Roanoke,VA,2025-01-19T00:00:00,Silver
C001373,Casey,Turner,casey.turner1373@mail.example,Reseller,Foothills,Hickory,NC,2024-04-03T00:00:00,Platinum
C001374,Finley,Wood,finley.wood1374@mail.example,Loyalty,Coastal,Charleston,SC,2024-09-26T00:00:00,Platinum
C001375,Taylor,Cooper,taylor.cooper1375@mail.example,Corporate,Blue Ridge,Asheville,NC,2024-03-18T00:00:00,Silver
C001376,Drew,Cooper,drew.cooper1376@mail.example,Corporate,Appalachian,Boone,NC,2025-07-19T00:00:00,Platinum
C001377,Rowan,Cooper,rowan.cooper1377@mail.example,Reseller,Appalachian,Johnson City,TN,2025-07-14T00:00:00,Gold
C001378,Avery,Bailey,avery.bailey1378@mail.example,Guide Service,Blue Ridge,Roanoke,VA,2025-07-28T00:00:00,Silver
C001379,Quinn,Turner,quinn.turner1379@mail.example,Loyalty,Foothills,Hickory,NC,2024-08-21T00:00:00,Platinum
C001380,Dakota,Turner,dakota.turner1380@mail.example,Reseller,Foothills,Greenville,SC,2024-08-23T00:00:00,Bronze
C001381,Sawyer,Hayes,sawyer.hayes1381@mail.example,Loyalty,Piedmont,Greenville,SC,2024-05-06T00:00:00,Gold
C001382,Finley,Bell,finley.bell1382@mail.example,Reseller,Piedmont,Charlotte,NC,2025-11-02T00:00:00,Silver
C001383,Emerson,Hayes,emerson.hayes1383@mail.example,School Program,Blue Ridge,Asheville,NC,2025-08-24T00:00:00,Silver
C001384,Jamie,Foster,jamie.foster1384@mail.example,School Program,Appalachian,Boone,NC,2025-10-27T00:00:00,Bronze
C001385,Emerson,Wood,emerson.wood1385@mail.example,Loyalty,Appalachian,Roanoke,VA,2024-01-15T00:00:00,Silver
C001386,Sawyer,Griffin,sawyer.griffin1386@mail.example,School Program,Piedmont,Columbia,SC,2025-03-05T00:00:00,Silver
C001387,Rowan,Carter,rowan.carter1387@mail.example,Guide Service,Blue Ridge,Roanoke,VA,2024-07-13T00:00:00,Bronze
C001388,Cameron,Hayes,cameron.hayes1388@mail.example,Loyalty,Appalachian,Johnson City,TN,2025-08-23T00:00:00,Silver
C001389,Cameron,Hayes,cameron.hayes1389@mail.example,Reseller,Piedmont,Charlotte,NC,2025-12-17T00:00:00,Bronze
C001390,Logan,Parker,logan.parker1390@mail.example,Loyalty,Coastal,Charleston,SC,2025-02-23T00:00:00,Silver
C001391,Casey,Brooks,casey.brooks1391@mail.example,Loyalty,Appalachian,Johnson City,TN,2024-08-02T00:00:00,Platinum
C001392,Avery,Brooks,avery.brooks1392@mail.example,Guide Service,Foothills,Greenville,SC,2025-09-12T00:00:00,Silver
C001393,Harper,Hayes,harper.hayes1393@mail.example,School Program,Appalachian,Boone,NC,2024-06-29T00:00:00,Silver
C001394,Skyler,Bell,skyler.bell1394@mail.example,Corporate,Foothills,Greenville,SC,2024-03-29T00:00:00,Bronze
C001395,Quinn,Price,quinn.price1395@mail.example,Corporate,Foothills,Knoxville,TN,2025-02-20T00:00:00,Bronze
C001396,Harper,Powell,harper.powell1396@mail.example,Reseller,Piedmont,Charlotte,NC,2025-02-04T00:00:00,Silver
C001397,Riley,Powell,riley.powell1397@mail.example,School Program,Appalachian,Boone,NC,2024-05-10T00:00:00,Silver
C001398,Sawyer,Bennett,sawyer.bennett1398@mail.example,Corporate,Blue Ridge,Asheville,NC,2024-05-02T00:00:00,Bronze
C001399,Jordan,Bell,jordan.bell1399@mail.example,Corporate,Appalachian,Johnson City,TN,2025-02-12T00:00:00,Platinum
C001400,Sawyer,Bennett,sawyer.bennett1400@mail.example,Loyalty,Piedmont,Charlotte,NC,2024-06-10T00:00:00,Gold
C001401,Reese,Parker,reese.parker1401@mail.example,School Program,Coastal,Charleston,SC,2024-01-26T00:00:00,Bronze
C001402,Cameron,Morgan,cameron.morgan1402@mail.example,Guide Service,Smoky Mountains,Knoxville,TN,2025-10-05T00:00:00,Silver
C001403,Jamie,Bennett,jamie.bennett1403@mail.example,Retail,Appalachian,Boone,NC,2024-03-13T00:00:00,Bronze
C001404,Cameron,Richardson,cameron.richardson1404@mail.example,Loyalty,Smoky Mountains,Knoxville,TN,2025-07-02T00:00:00,Gold
C001405,Drew,Griffin,drew.griffin1405@mail.example,Retail,Blue Ridge,Asheville,NC,2025-08-24T00:00:00,Gold
C001406,Morgan,Carter,morgan.carter1406@mail.example,School Program,Piedmont,Columbia,SC,2025-07-31T00:00:00,B2B Account
C001407,Logan,Bennett,logan.bennett1407@mail.example,Loyalty,Piedmont,Charlotte,NC,2025-05-10T00:00:00,Gold
C001408,Quinn,Collins,quinn.collins1408@mail.example,Guide Service,Smoky Mountains,Knoxville,TN,2024-12-16T00:00:00,Silver
C001409,Cameron,Parker,cameron.parker1409@mail.example,Retail,Coastal,Charleston,SC,2024-09-12T00:00:00,Silver
C001410,Dakota,Collins,dakota.collins1410@mail.example,Guide Service,Foothills,Hickory,NC,2024-01-14T00:00:00,Bronze
C001411,Harper,Griffin,harper.griffin1411@mail.example,Loyalty,Appalachian,Johnson City,TN,2024-12-27T00:00:00,Bronze
C001412,Skyler,Cooper,skyler.cooper1412@mail.example,School Program,Piedmont,Columbia,SC,2024-05-29T00:00:00,Silver
C001413,Parker,Parker,parker.parker1413@mail.example,School Program,Appalachian,Johnson City,TN,2025-05-19T00:00:00,Bronze
C001414,Skyler,Foster,skyler.foster1414@mail.example,Retail,Foothills,Hickory,NC,2025-06-04T00:00:00,Gold
C001415,Harper,Sanders,harper.sanders1415@mail.example,School Program,Blue Ridge,Asheville,NC,2025-06-26T00:00:00,Silver
C001416,Logan,Carter,logan.carter1416@mail.example,Loyalty,Piedmont,Charlotte,NC,2024-12-27T00:00:00,Silver
C001417,Rowan,Bennett,rowan.bennett1417@mail.example,School Program,Foothills,Greenville,SC,2025-03-17T00:00:00,Silver
C001418,Jordan,Richardson,jordan.richardson1418@mail.example,Corporate,Blue Ridge,Asheville,NC,2025-08-22T00:00:00,Gold
C001419,Reese,Brooks,reese.brooks1419@mail.example,Retail,Appalachian,Asheville,NC,2024-12-11T00:00:00,Gold
C001420,Emerson,Griffin,emerson.griffin1420@mail.example,School Program,Appalachian,Roanoke,VA,2025-05-03T00:00:00,Silver
C001421,Avery,Murphy,avery.murphy1421@mail.example,Reseller,Piedmont,Columbia,SC,2024-10-22T00:00:00,Bronze
C001422,Reese,Bell,reese.bell1422@mail.example,Corporate,Appalachian,Roanoke,VA,2025-07-08T00:00:00,Bronze
C001423,Avery,Murphy,avery.murphy1423@mail.example,Guide Service,Smoky Mountains,Johnson City,TN,2025-06-18T00:00:00,Silver
C001424,Skyler,Turner,skyler.turner1424@mail.example,Guide Service,Appalachian,Roanoke,VA,2024-11-15T00:00:00,Bronze
C001425,Jordan,Bennett,jordan.bennett1425@mail.example,Retail,Piedmont,Charlotte,NC,2025-04-07T00:00:00,Platinum
C001426,Jordan,Wood,jordan.wood1426@mail.example,Retail,Coastal,Charleston,SC,2025-11-03T00:00:00,Silver
C001427,Avery,Bell,avery.bell1427@mail.example,Retail,Appalachian,Boone,NC,2025-10-23T00:00:00,Platinum
C001428,Dakota,Powell,dakota.powell1428@mail.example,School Program,Coastal,Charleston,SC,2025-08-02T00:00:00,Silver
C001429,Rowan,Cooper,rowan.cooper1429@mail.example,Loyalty,Appalachian,Johnson City,TN,2025-09-19T00:00:00,Bronze
C001430,Taylor,Cooper,taylor.cooper1430@mail.example,Guide Service,Foothills,Hickory,NC,2025-12-10T00:00:00,Silver
C001431,Morgan,Richardson,morgan.richardson1431@mail.example,Reseller,Appalachian,Boone,NC,2025-02-21T00:00:00,Gold
C001432,Drew,Richardson,drew.richardson1432@mail.example,Loyalty,Appalachian,Johnson City,TN,2025-05-29T00:00:00,Gold
C001433,Harper,Price,harper.price1433@mail.example,School Program,Smoky Mountains,Knoxville,TN,2025-04-20T00:00:00,Bronze
C001434,Morgan,Brooks,morgan.brooks1434@mail.example,School Program,Appalachian,Roanoke,VA,2024-02-20T00:00:00,Bronze
C001435,Reese,Powell,reese.powell1435@mail.example,Retail,Piedmont,Columbia,SC,2025-01-19T00:00:00,Gold
C001436,Harper,Parker,harper.parker1436@mail.example,Corporate,Appalachian,Roanoke,VA,2025-08-17T00:00:00,Gold
C001437,Quinn,Parker,quinn.parker1437@mail.example,Reseller,Smoky Mountains,Knoxville,TN,2025-02-22T00:00:00,Silver
C001438,Cameron,Wood,cameron.wood1438@mail.example,Loyalty,Piedmont,Columbia,SC,2025-03-01T00:00:00,Silver
C001439,Reese,Parker,reese.parker1439@mail.example,Loyalty,Piedmont,Columbia,SC,2025-07-24T00:00:00,Bronze
C001440,Drew,Richardson,drew.richardson1440@mail.example,Guide Service,Piedmont,Columbia,SC,2024-04-08T00:00:00,Silver
C001441,Casey,Price,casey.price1441@mail.example,Guide Service,Blue Ridge,Asheville,NC,2025-10-15T00:00:00,Bronze
C001442,Riley,Price,riley.price1442@mail.example,School Program,Appalachian,Johnson City,TN,2024-09-20T00:00:00,B2B Account
C001443,Jordan,Wood,jordan.wood1443@mail.example,Retail,Appalachian,Roanoke,VA,2025-09-11T00:00:00,Silver
C001444,Casey,Hayes,casey.hayes1444@mail.example,Corporate,Piedmont,Charlotte,NC,2024-10-02T00:00:00,Silver
C001445,Sawyer,Sanders,sawyer.sanders1445@mail.example,Retail,Appalachian,Roanoke,VA,2025-01-11T00:00:00,Silver
C001446,Rowan,Bailey,rowan.bailey1446@mail.example,School Program,Foothills,Knoxville,TN,2025-12-06T00:00:00,Silver
C001447,Jamie,Parker,jamie.parker1447@mail.example,School Program,Foothills,Greenville,SC,2025-06-13T00:00:00,Silver
C001448,Rowan,Griffin,rowan.griffin1448@mail.example,Corporate,Appalachian,Johnson City,TN,2024-10-07T00:00:00,Gold
C001449,Quinn,Sanders,quinn.sanders1449@mail.example,School Program,Appalachian,Roanoke,VA,2025-04-19T00:00:00,Silver
C001450,Dakota,Foster,dakota.foster1450@mail.example,Reseller,Piedmont,Columbia,SC,2024-09-11T00:00:00,Silver
C001451,Dakota,Richardson,dakota.richardson1451@mail.example,Retail,Appalachian,Roanoke,VA,2024-07-25T00:00:00,Silver
C001452,Dakota,Foster,dakota.foster1452@mail.example,Guide Service,Appalachian,Roanoke,VA,2024-02-04T00:00:00,Silver
C001453,Casey,Bennett,casey.bennett1453@mail.example,Corporate,Foothills,Hickory,NC,2025-05-24T00:00:00,Silver
C001454,Casey,Foster,casey.foster1454@mail.example,Guide Service,Smoky Mountains,Johnson City,TN,2025-09-06T00:00:00,Bronze
C001455,Drew,Turner,drew.turner1455@mail.example,Retail,Appalachian,Roanoke,VA,2024-03-09T00:00:00,Silver
C001456,Reese,Parker,reese.parker1456@mail.example,Corporate,Blue Ridge,Roanoke,VA,2025-12-09T00:00:00,Gold
C001457,Dakota,Turner,dakota.turner1457@mail.example,Retail,Appalachian,Roanoke,VA,2024-08-31T00:00:00,Gold
C001458,Casey,Wood,casey.wood1458@mail.example,Corporate,Smoky Mountains,Knoxville,TN,2024-08-18T00:00:00,Platinum
C001459,Jamie,Wood,jamie.wood1459@mail.example,Corporate,Blue Ridge,Asheville,NC,2025-03-10T00:00:00,Gold
C001460,Finley,Bell,finley.bell1460@mail.example,Loyalty,Appalachian,Boone,NC,2024-06-16T00:00:00,Gold
C001461,Dakota,Price,dakota.price1461@mail.example,Retail,Appalachian,Boone,NC,2025-05-09T00:00:00,Silver
C001462,Reese,Cooper,reese.cooper1462@mail.example,Retail,Coastal,Charleston,SC,2025-11-06T00:00:00,Gold
C001463,Avery,Morgan,avery.morgan1463@mail.example,Loyalty,Appalachian,Asheville,NC,2024-06-06T00:00:00,Bronze
C001464,Dakota,Wood,dakota.wood1464@mail.example,School Program,Piedmont,Columbia,SC,2024-01-10T00:00:00,Bronze
C001465,Harper,Morgan,harper.morgan1465@mail.example,School Program,Foothills,Hickory,NC,2024-06-05T00:00:00,Silver
C001466,Cameron,Carter,cameron.carter1466@mail.example,Loyalty,Appalachian,Boone,NC,2024-06-09T00:00:00,Silver
C001467,Cameron,Price,cameron.price1467@mail.example,Corporate,Piedmont,Greenville,SC,2024-02-02T00:00:00,Gold
C001468,Parker,Bell,parker.bell1468@mail.example,Loyalty,Piedmont,Columbia,SC,2025-11-04T00:00:00,Gold
C001469,Finley,Parker,finley.parker1469@mail.example,Guide Service,Piedmont,Charlotte,NC,2024-07-13T00:00:00,Silver
C001470,Drew,Griffin,drew.griffin1470@mail.example,Loyalty,Coastal,Charleston,SC,2024-09-10T00:00:00,Bronze
C001471,Logan,Carter,logan.carter1471@mail.example,Retail,Blue Ridge,Boone,NC,2024-10-19T00:00:00,Platinum
C001472,Dakota,Griffin,dakota.griffin1472@mail.example,Guide Service,Appalachian,Johnson City,TN,2025-10-29T00:00:00,Bronze
C001473,Jamie,Murphy,jamie.murphy1473@mail.example,Corporate,Coastal,Charleston,SC,2024-04-15T00:00:00,Bronze
C001474,Skyler,Cooper,skyler.cooper1474@mail.example,School Program,Piedmont,Hickory,NC,2024-09-25T00:00:00,Bronze
C001475,Skyler,Sanders,skyler.sanders1475@mail.example,Corporate,Appalachian,Roanoke,VA,2024-09-08T00:00:00,Platinum
C001476,Jordan,Hayes,jordan.hayes1476@mail.example,Reseller,Piedmont,Charlotte,NC,2024-03-23T00:00:00,Silver
C001477,Morgan,Turner,morgan.turner1477@mail.example,Corporate,Smoky Mountains,Knoxville,TN,2025-02-09T00:00:00,Bronze
C001478,Cameron,Bennett,cameron.bennett1478@mail.example,School Program,Smoky Mountains,Knoxville,TN,2024-08-18T00:00:00,Bronze
C001479,Jordan,Carter,jordan.carter1479@mail.example,School Program,Piedmont,Columbia,SC,2024-08-01T00:00:00,Bronze
C001480,Skyler,Bennett,skyler.bennett1480@mail.example,Reseller,Appalachian,Asheville,NC,2025-01-12T00:00:00,Bronze
C001481,Finley,Carter,finley.carter1481@mail.example,Guide Service,Smoky Mountains,Knoxville,TN,2025-03-30T00:00:00,Bronze
C001482,Reese,Sanders,reese.sanders1482@mail.example,Loyalty,Coastal,Charleston,SC,2024-04-01T00:00:00,Platinum
C001483,Jamie,Reed,jamie.reed1483@mail.example,Guide Service,Piedmont,Columbia,SC,2025-09-18T00:00:00,Silver
C001484,Skyler,Hayes,skyler.hayes1484@mail.example,Guide Service,Blue Ridge,Asheville,NC,2024-10-22T00:00:00,Silver
C001485,Parker,Powell,parker.powell1485@mail.example,Guide Service,Blue Ridge,Asheville,NC,2024-09-21T00:00:00,Silver
C001486,Jamie,Collins,jamie.collins1486@mail.example,Corporate,Foothills,Hickory,NC,2025-05-19T00:00:00,Gold
C001487,Rowan,Brooks,rowan.brooks1487@mail.example,Guide Service,Piedmont,Columbia,SC,2024-02-28T00:00:00,B2B Account
C001488,Sawyer,Brooks,sawyer.brooks1488@mail.example,School Program,Appalachian,Boone,NC,2025-04-26T00:00:00,B2B Account
C001489,Parker,Brooks,parker.brooks1489@mail.example,Retail,Coastal,Charleston,SC,2024-09-17T00:00:00,Gold
C001490,Harper,Turner,harper.turner1490@mail.example,Reseller,Appalachian,Johnson City,TN,2025-06-18T00:00:00,Silver
C001491,Taylor,Griffin,taylor.griffin1491@mail.example,Loyalty,Appalachian,Asheville,NC,2025-04-18T00:00:00,Silver
C001492,Emerson,Foster,emerson.foster1492@mail.example,School Program,Foothills,Hickory,NC,2025-09-15T00:00:00,Silver
C001493,Casey,Foster,casey.foster1493@mail.example,School Program,Piedmont,Hickory,NC,2025-09-01T00:00:00,B2B Account
C001494,Quinn,Bailey,quinn.bailey1494@mail.example,Loyalty,Appalachian,Roanoke,VA,2024-09-12T00:00:00,Silver
C001495,Parker,Brooks,parker.brooks1495@mail.example,Retail,Piedmont,Hickory,NC,2025-10-10T00:00:00,Bronze
C001496,Dakota,Powell,dakota.powell1496@mail.example,School Program,Piedmont,Charlotte,NC,2025-03-01T00:00:00,Silver
C001497,Jamie,Morgan,jamie.morgan1497@mail.example,Retail,Appalachian,Roanoke,VA,2024-09-03T00:00:00,Silver
C001498,Quinn,Richardson,quinn.richardson1498@mail.example,Loyalty,Coastal,Charleston,SC,2024-08-09T00:00:00,Silver
C001499,Cameron,Price,cameron.price1499@mail.example,Guide Service,Foothills,Greenville,SC,2025-11-13T00:00:00,Bronze
C001500,Casey,Foster,casey.foster1500@mail.example,Corporate,Smoky Mountains,Johnson City,TN,2025-11-07T00:00:00,Bronze
C001501,Casey,Foster,casey.foster1501@mail.example,Guide Service,Blue Ridge,Asheville,NC,2025-09-10T00:00:00,Bronze
C001502,Dakota,Carter,dakota.carter1502@mail.example,Retail,Appalachian,Asheville,NC,2025-12-07T00:00:00,Bronze
C001503,Taylor,Bell,taylor.bell1503@mail.example,Corporate,Foothills,Greenville,SC,2025-09-06T00:00:00,Silver
C001504,Emerson,Bell,emerson.bell1504@mail.example,Guide Service,Coastal,Charleston,SC,2024-04-03T00:00:00,B2B Account
C001505,Emerson,Brooks,emerson.brooks1505@mail.example,Loyalty,Piedmont,Columbia,SC,2024-02-05T00:00:00,Gold
C001506,Jordan,Hayes,jordan.hayes1506@mail.example,School Program,Piedmont,Charlotte,NC,2025-10-03T00:00:00,Bronze
C001507,Casey,Sanders,casey.sanders1507@mail.example,Loyalty,Piedmont,Columbia,SC,2024-09-26T00:00:00,Silver
C001508,Quinn,Richardson,quinn.richardson1508@mail.example,Corporate,Appalachian,Johnson City,TN,2024-07-23T00:00:00,Gold
C001509,Drew,Murphy,drew.murphy1509@mail.example,Loyalty,Piedmont,Columbia,SC,2024-11-07T00:00:00,Gold
C001510,Rowan,Bennett,rowan.bennett1510@mail.example,Loyalty,Piedmont,Charlotte,NC,2024-03-24T00:00:00,Gold
C001511,Jordan,Foster,jordan.foster1511@mail.example,Retail,Piedmont,Charlotte,NC,2025-05-14T00:00:00,Bronze
C001512,Quinn,Griffin,quinn.griffin1512@mail.example,Guide Service,Appalachian,Boone,NC,2024-04-23T00:00:00,Bronze
C001513,Casey,Hayes,casey.hayes1513@mail.example,Guide Service,Foothills,Greenville,SC,2024-09-26T00:00:00,Bronze
C001514,Cameron,Powell,cameron.powell1514@mail.example,Corporate,Blue Ridge,Boone,NC,2024-11-11T00:00:00,Platinum
C001515,Sawyer,Bell,sawyer.bell1515@mail.example,Guide Service,Appalachian,Johnson City,TN,2025-12-15T00:00:00,B2B Account
C001516,Morgan,Turner,morgan.turner1516@mail.example,Loyalty,Piedmont,Columbia,SC,2024-11-11T00:00:00,Silver
C001517,Sawyer,Bell,sawyer.bell1517@mail.example,Reseller,Appalachian,Roanoke,VA,2024-08-20T00:00:00,Platinum
C001518,Casey,Powell,casey.powell1518@mail.example,Retail,Coastal,Charleston,SC,2024-10-10T00:00:00,Silver
C001519,Drew,Cooper,drew.cooper1519@mail.example,Corporate,Coastal,Charleston,SC,2025-08-10T00:00:00,Gold
C001520,Sawyer,Carter,sawyer.carter1520@mail.example,Retail,Appalachian,Johnson City,TN,2024-12-05T00:00:00,Bronze
C001521,Jamie,Wood,jamie.wood1521@mail.example,Retail,Appalachian,Johnson City,TN,2025-01-20T00:00:00,Platinum
C001522,Parker,Sanders,parker.sanders1522@mail.example,Loyalty,Coastal,Charleston,SC,2025-01-22T00:00:00,Gold
C001523,Logan,Foster,logan.foster1523@mail.example,School Program,Appalachian,Johnson City,TN,2025-10-14T00:00:00,Bronze
C001524,Casey,Griffin,casey.griffin1524@mail.example,School Program,Blue Ridge,Asheville,NC,2025-12-23T00:00:00,Silver
C001525,Rowan,Turner,rowan.turner1525@mail.example,Guide Service,Blue Ridge,Asheville,NC,2025-07-18T00:00:00,Bronze
C001526,Reese,Bailey,reese.bailey1526@mail.example,School Program,Foothills,Greenville,SC,2025-08-13T00:00:00,Bronze
C001527,Harper,Hayes,harper.hayes1527@mail.example,Guide Service,Piedmont,Columbia,SC,2025-09-26T00:00:00,Bronze
C001528,Logan,Richardson,logan.richardson1528@mail.example,Corporate,Foothills,Hickory,NC,2025-11-03T00:00:00,Platinum
C001529,Taylor,Brooks,taylor.brooks1529@mail.example,Retail,Foothills,Greenville,SC,2024-02-26T00:00:00,Gold
C001530,Drew,Collins,drew.collins1530@mail.example,Corporate,Coastal,Charleston,SC,2025-05-28T00:00:00,Platinum
C001531,Drew,Bell,drew.bell1531@mail.example,Reseller,Appalachian,Johnson City,TN,2025-09-18T00:00:00,Platinum
C001532,Emerson,Price,emerson.price1532@mail.example,Guide Service,Appalachian,Asheville,NC,2024-11-15T00:00:00,B2B Account
C001533,Drew,Collins,drew.collins1533@mail.example,Reseller,Foothills,Greenville,SC,2025-02-02T00:00:00,Gold
C001534,Jamie,Turner,jamie.turner1534@mail.example,Corporate,Piedmont,Columbia,SC,2025-11-02T00:00:00,Gold
C001535,Jordan,Powell,jordan.powell1535@mail.example,Retail,Appalachian,Asheville,NC,2025-06-27T00:00:00,Platinum
C001536,Jordan,Murphy,jordan.murphy1536@mail.example,Corporate,Appalachian,Roanoke,VA,2024-10-12T00:00:00,Gold
C001537,Drew,Wood,drew.wood1537@mail.example,Guide Service,Coastal,Charleston,SC,2024-12-01T00:00:00,Silver
C001538,Morgan,Hayes,morgan.hayes1538@mail.example,Corporate,Piedmont,Columbia,SC,2024-01-18T00:00:00,Platinum
C001539,Finley,Powell,finley.powell1539@mail.example,Reseller,Foothills,Hickory,NC,2024-06-07T00:00:00,Platinum
C001540,Rowan,Reed,rowan.reed1540@mail.example,School Program,Appalachian,Roanoke,VA,2024-04-24T00:00:00,Silver
C001541,Rowan,Parker,rowan.parker1541@mail.example,Retail,Smoky Mountains,Johnson City,TN,2024-02-19T00:00:00,Silver
C001542,Jordan,Morgan,jordan.morgan1542@mail.example,Loyalty,Foothills,Greenville,SC,2024-05-22T00:00:00,Gold
C001543,Rowan,Richardson,rowan.richardson1543@mail.example,Retail,Appalachian,Boone,NC,2025-06-07T00:00:00,Bronze
C001544,Riley,Wood,riley.wood1544@mail.example,Retail,Appalachian,Johnson City,TN,2024-10-21T00:00:00,Bronze
C001545,Jordan,Murphy,jordan.murphy1545@mail.example,School Program,Piedmont,Charlotte,NC,2024-12-08T00:00:00,Bronze
C001546,Quinn,Hayes,quinn.hayes1546@mail.example,Retail,Smoky Mountains,Johnson City,TN,2025-10-16T00:00:00,Gold
